Hole_ID,From,To,Lithology
DH081,10.0,11.0,SAP
DH081,11.0,12.0,SAP
DH081,12.0,13.0,SAP
DH081,13.0,14.0,SAP
DH081,14.0,15.0,SAP
DH081,15.0,16.0,SAP
DH081,16.0,17.0,SAP
DH081,17.0,18.0,SAP
DH081,18.0,18.5,SAP
DH081,18.5,19.0,RSAP
DH081,19.0,20.2,RSAP
DH082,0.0,1.0,SOIL
DH082,1.0,2.0,LIMO
DH082,2.0,3.0,LIMO
DH082,3.0,4.0,LIMO
DH082,4.0,5.0,LIMO
DH082,5.0,6.0,LIMO
DH082,6.0,7.0,LIMO
DH082,7.0,8.0,LIMO
DH082,8.0,9.0,LIMO
DH082,9.0,10.0,LIMO
DH082,10.0,11.0,LIMO
DH082,11.0,12.0,LIMO
DH082,12.0,13.0,LIMO
DH082,13.0,14.0,LIMO
DH082,14.0,15.0,LIMO
DH082,15.0,16.0,LIMO
DH082,16.0,17.0,SAP
DH082,17.0,18.0,SAP
DH082,18.0,19.0,SAP
DH082,19.0,19.4,SAP
DH082,19.4,20.0,SROC
DH082,20.0,21.0,SROC
DH082,21.0,21.5,BRK
DH083,0.0,1.0,SOIL
DH083,1.0,2.0,LIMO
DH083,2.0,3.0,LIMO
DH083,3.0,4.0,LIMO
DH083,4.0,5.0,LIMO
DH083,5.0,6.0,LIMO
DH083,6.0,7.0,LIMO
DH083,7.0,8.0,LIMO
DH083,8.0,9.0,LIMO
DH083,9.0,10.0,LIMO
DH083,10.0,11.0,LIMO
DH083,11.0,12.0,LIMO
DH083,12.0,13.0,LIMO
DH083,13.0,14.0,LIMO
DH083,14.0,15.0,LIMO
DH083,15.0,16.0,LIMO
DH083,16.0,17.0,LIMO
DH083,17.0,18.0,LIMO
DH083,18.0,19.0,SAP
DH083,19.0,19.3,BLD
DH083,19.3,20.0,SAP
DH083,20.0,21.0,SAP
DH083,21.0,21.4,SAP
DH083,21.4,22.0,BRK
DH083,22.0,23.0,BRK
DH084,0.0,1.0,SOIL
DH084,1.0,2.0,LIMO
DH084,2.0,3.0,LIMO
DH084,3.0,4.0,LIMO
DH084,4.0,5.0,LIMO
DH084,5.0,6.0,LIMO
DH084,6.0,7.0,LIMO
DH084,7.0,8.0,LIMO
DH084,8.0,9.0,LIMO
DH084,9.0,10.0,LIMO
DH084,10.0,11.0,LIMO
DH084,11.0,12.0,LIMO
DH084,12.0,13.0,LIMO
DH084,13.0,14.0,LIMO
DH084,14.0,15.0,LIMO
DH084,15.0,16.0,LIMO
DH084,16.0,16.7,LIMO
DH084,16.7,17.0,BRK
DH084,17.0,18.0,BRK
DH084,18.0,19.0,BRK
DH085,0.0,1.0,SOIL
DH085,1.0,2.0,LIMO
DH085,2.0,3.0,LIMO
DH085,3.0,4.0,LIMO
DH085,4.0,5.0,LIMO
DH085,5.0,6.0,LIMO
DH085,6.0,7.0,LIMO
DH085,7.0,8.0,LIMO
DH085,8.0,9.0,LIMO
DH085,9.0,10.0,LIMO
DH085,10.0,11.0,LIMO
DH085,11.0,12.0,LIMO
DH085,12.0,13.0,LIMO
DH085,13.0,14.0,LIMO
DH085,14.0,15.0,LIMO
DH085,15.0,16.0,SAP
DH085,16.0,17.0,SAP
DH085,17.0,17.6,BLD
DH085,17.6,18.0,RSAP
DH085,18.0,18.45,RSAP
DH085,18.45,19.0,SROC
DH085,19.0,19.6,RSAP
DH085,19.6,20.0,BLD
DH085,20.0,21.0,BLD
DH085,21.0,21.8,BRK
DH086,0.0,1.0,SOIL
DH086,1.0,2.0,LIMO
DH086,2.0,3.0,LIMO
DH086,3.0,4.0,LIMO
DH086,4.0,5.0,LIMO
DH086,5.0,6.0,LIMO
DH086,6.0,7.0,LIMO
DH086,7.0,8.0,LIMO
DH086,8.0,9.0,LIMO
DH086,9.0,10.0,LIMO
DH086,10.0,11.0,LIMO
DH086,11.0,12.0,LIMO
DH086,12.0,13.0,LIMO
DH086,13.0,14.0,LIMO
DH086,14.0,15.0,LIMO
DH086,15.0,15.5,SAP
DH086,15.5,16.0,BLD
DH086,16.0,17.0,SAP
DH086,17.0,18.0,BRK
DH086,18.0,18.5,BRK
DH087,0.0,1.0,SOIL
DH087,1.0,2.0,LIMO
DH087,2.0,3.0,LIMO
DH087,3.0,4.0,LIMO
DH087,4.0,5.0,LIMO
DH087,5.0,6.0,LIMO
DH087,6.0,7.0,LIMO
DH087,7.0,8.0,LIMO
DH087,8.0,9.0,LIMO
DH087,9.0,10.0,LIMO
DH087,10.0,11.0,LIMO
DH087,11.0,12.0,LIMO
DH087,12.0,13.0,LIMO
DH087,13.0,14.0,LIMO
DH087,14.0,15.0,LIMO
DH087,15.0,16.0,SAP
DH087,16.0,17.0,SAP
DH087,17.0,18.0,SAP
DH087,18.0,19.15,SAP
DH087,19.15,20.0,BRK
DH087,20.0,21.0,BRK
DH088,0.0,1.0,SOIL
DH088,1.0,2.0,LIMO
DH088,2.0,3.0,LIMO
DH088,3.0,4.0,LIMO
DH088,4.0,5.0,LIMO
DH088,5.0,6.0,LIMO
DH088,6.0,7.0,LIMO
DH088,7.0,8.0,LIMO
DH088,8.0,9.0,LIMO
DH088,9.0,10.0,LIMO
DH088,10.0,11.0,SAP
DH088,11.0,12.0,SAP
DH088,12.0,13.0,RSAP
DH088,13.0,14.0,RSAP
DH088,14.0,15.0,SROC
DH088,15.0,15.5,BRK
DH089,0.0,1.0,SOIL
DH089,1.0,2.0,LIMO
DH089,2.0,3.0,LIMO
DH089,3.0,4.0,LIMO
DH089,4.0,5.0,LIMO
DH089,5.0,6.0,LIMO
DH089,6.0,7.0,LIMO
DH089,7.0,8.0,LIMO
DH089,8.0,9.0,LIMO
DH089,9.0,10.0,SAP
DH089,10.0,11.0,SAP
DH089,11.0,12.0,SAP
DH089,12.0,13.0,SAP
DH089,13.0,14.0,RSAP
DH090,0.0,0.5,SOIL
DH090,0.5,1.0,LIMO
DH090,1.0,2.0,LIMO
DH090,2.0,3.0,LIMO
DH090,3.0,4.0,LIMO
DH090,4.0,5.0,LIMO
DH090,5.0,6.0,LIMO
DH090,6.0,7.0,LIMO
DH090,7.0,8.0,LIMO
DH090,8.0,9.0,LIMO
DH090,9.0,10.0,SAP
DH090,10.0,11.0,SAP
DH090,11.0,12.0,SAP
DH090,12.0,13.0,SAP
DH090,13.0,14.0,SAP
DH090,14.0,15.0,SAP
DH090,15.0,15.5,SAP
DH090,15.5,16.0,RSAP
DH090,16.0,17.0,SAP
DH090,17.0,18.0,SAP
DH090,18.0,19.0,SAP
DH090,19.0,20.0,SAP
DH090,20.0,21.0,SAP
DH090,21.0,22.0,RSAP
DH090,22.0,23.0,SAP
DH090,23.0,24.0,SAP
DH090,24.0,25.0,SAP
DH090,25.0,26.0,SAP
DH090,26.0,27.0,SAP
DH090,27.0,28.0,SAP
DH090,28.0,29.0,SAP
DH090,29.0,30.0,SAP
DH090,30.0,31.0,SAP
DH090,31.0,32.0,SAP
DH090,32.0,32.3,SAP
DH090,32.3,33.0,RSAP
DH090,33.0,34.0,RSAP
DH090,34.0,35.0,SAP
DH090,35.0,36.0,SROC
DH090,36.0,37.0,SROC
DH091,0.0,1.0,SOIL
DH091,1.0,2.0,LIMO
DH091,2.0,3.0,LIMO
DH091,3.0,4.0,LIMO
DH091,4.0,5.0,LIMO
DH091,5.0,6.0,LIMO
DH091,6.0,7.0,LIMO
DH091,7.0,8.0,LIMO
DH091,8.0,9.0,LIMO
DH091,9.0,10.0,LIMO
DH091,10.0,11.0,LIMO
DH091,11.0,12.0,LIMO
DH091,12.0,13.0,SAP
DH091,13.0,14.0,SAP
DH091,14.0,15.0,BLD
DH091,15.0,16.0,SAP
DH091,16.0,17.0,SAP
DH091,17.0,18.0,SAP
DH091,18.0,19.0,SAP
DH091,19.0,20.0,SAP
DH091,19.0,20.0,SAP
DH091,20.0,21.0,SAP
DH091,21.0,22.0,SAP
DH091,22.0,23.0,SAP
DH091,23.0,24.0,SROC
DH091,24.0,25.0,BRK
DH092,0.0,1.0,SOIL
DH092,1.0,2.0,LIMO
DH092,2.0,3.0,LIMO
DH092,3.0,4.0,LIMO
DH092,4.0,5.0,LIMO
DH092,5.0,6.0,LIMO
DH092,6.0,7.0,LIMO
DH092,7.0,8.0,LIMO
DH092,8.0,9.0,LIMO
DH092,9.0,10.0,LIMO
DH092,10.0,11.0,LIMO
DH092,11.0,12.0,LIMO
DH092,12.0,13.0,LIMO
DH092,13.0,14.0,LIMO
DH092,14.0,15.0,LIMO
DH092,15.0,16.0,LIMO
DH092,16.0,17.0,LIMO
DH092,17.0,18.0,SROC
DH092,18.0,19.0,BRK
DH092,19.0,19.5,BRK
DH093,0.0,1.0,SOIL
DH093,1.0,2.0,LIMO
DH093,2.0,3.0,LIMO
DH093,3.0,4.0,LIMO
DH093,4.0,5.0,LIMO
DH093,5.0,6.0,LIMO
DH093,6.0,7.0,LIMO
DH093,7.0,8.0,LIMO
DH093,8.0,9.0,LIMO
DH093,9.0,10.0,LIMO
DH093,10.0,11.0,LIMO
DH093,11.0,12.0,LIMO
DH093,12.0,13.0,LIMO
DH093,13.0,14.0,LIMO
DH093,14.0,15.0,LIMO
DH093,15.0,16.0,BLD
DH093,16.0,17.0,BRK
DH094,0.0,1.0,SOIL
DH094,1.0,2.0,LIMO
DH094,2.0,3.0,LIMO
DH094,3.0,4.0,LIMO
DH094,4.0,5.0,LIMO
DH094,5.0,6.0,LIMO
DH094,6.0,7.0,LIMO
DH094,7.0,8.0,LIMO
DH094,8.0,9.0,LIMO
DH094,9.0,10.0,RSAP
DH094,10.0,11.0,SROC
DH094,11.0,12.0,SROC
DH094,12.0,13.0,SAP
DH094,13.0,14.0,SAP
DH094,14.0,15.0,SAP
DH094,15.0,16.0,SROC
DH095,0.0,1.0,SOIL
DH095,1.0,2.0,LIMO
DH095,2.0,3.0,LIMO
DH095,3.0,4.0,LIMO
DH095,4.0,5.0,LIMO
DH095,5.0,6.0,LIMO
DH095,6.0,7.0,LIMO
DH095,7.0,8.0,LIMO
DH095,8.0,9.0,LIMO
DH095,9.0,10.0,LIMO
DH095,10.0,11.0,SAP
DH095,11.0,12.0,SAP
DH095,12.0,13.0,SAP
DH095,13.0,14.0,SAP
DH095,14.0,15.0,RSAP
DH095,15.0,16.0,SAP
DH095,16.0,17.0,SAP
DH095,17.0,18.0,SAP
DH095,18.0,19.0,SAP
DH095,19.0,20.0,RSAP
DH096,0.0,1.0,SOIL
DH096,1.0,2.0,LIMO
DH096,2.0,3.0,LIMO
DH096,3.0,4.0,LIMO
DH096,4.0,5.0,LIMO
DH096,5.0,6.0,LIMO
DH096,6.0,7.0,LIMO
DH096,7.0,8.0,SAP
DH096,8.0,9.0,SAP
DH096,9.0,10.0,SAP
DH096,10.0,11.0,SAP
DH096,11.0,12.0,RSAP
DH096,12.0,13.2,SROC
DH096,13.2,14.0,SAP
DH096,14.0,15.0,SAP
DH097,0.0,1.0,SOIL
DH097,1.0,2.0,LIMO
DH097,2.0,3.0,LIMO
DH097,3.0,4.0,LIMO
DH097,4.0,5.0,LIMO
DH097,5.0,6.0,LIMO
DH097,6.0,7.0,LIMO
DH097,7.0,8.0,LIMO
DH097,8.0,9.0,LIMO
DH097,9.0,10.0,LIMO
DH097,10.0,11.0,LIMO
DH097,11.0,12.0,LIMO
DH097,12.0,13.0,LIMO
DH097,13.0,14.0,LIMO
DH097,14.0,15.0,LIMO
DH097,15.0,16.0,LIMO
DH097,16.0,17.0,SAP
DH097,17.0,17.3,SAP
DH097,17.3,18.0,SROC
DH097,18.0,19.0,SROC
DH097,19.0,19.5,BRK
DH098,0.0,1.0,SOIL
DH098,1.0,2.0,LIMO
DH098,2.0,3.0,LIMO
DH098,3.0,4.0,LIMO
DH098,4.0,5.0,LIMO
DH098,5.0,6.0,LIMO
DH098,6.0,7.0,LIMO
DH098,7.0,8.0,LIMO
DH098,8.0,9.0,LIMO
DH098,9.0,10.0,LIMO
DH098,10.0,11.0,LIMO
DH098,11.0,12.0,LIMO
DH098,12.0,13.0,LIMO
DH098,13.0,14.0,LIMO
DH098,14.0,15.0,LIMO
DH098,15.0,16.0,LIMO
DH098,16.0,17.0,LIMO
DH098,17.0,18.0,LIMO
DH098,18.0,19.0,LIMO
DH098,19.0,19.7,LIMO
DH098,19.7,20.0,SAP
DH098,20.0,21.0,RSAP
DH099,0.0,1.0,SOIL
DH099,1.0,2.0,LIMO
DH099,2.0,3.0,LIMO
DH099,3.0,4.0,LIMO
DH099,4.0,5.0,LIMO
DH099,5.0,6.0,LIMO
DH099,6.0,7.0,LIMO
DH099,7.0,8.0,LIMO
DH099,8.0,9.0,LIMO
DH099,9.0,10.0,LIMO
DH099,10.0,11.0,LIMO
DH099,11.0,12.0,LIMO
DH099,12.0,13.0,LIMO
DH099,13.0,14.0,LIMO
DH099,14.0,15.0,LIMO
DH099,15.0,16.0,SAP
DH099,16.0,16.5,SAP
DH099,16.5,16.9,SROC
DH099,16.9,17.8,SAP
DH099,17.8,19.0,SROC
DH099,19.0,19.5,BRK
DH100,0.0,1.0,SOIL
DH100,1.0,2.0,LIMO
DH100,2.0,3.0,LIMO
DH100,3.0,4.0,LIMO
DH100,4.0,5.0,SAP
DH100,5.0,6.0,SAP
DH100,6.0,7.0,SAP
DH100,7.0,7.5,SAP
DH100,7.5,8.0,SAP
DH100,8.0,9.0,SAP
DH100,9.0,10.0,SAP
DH100,10.0,10.4,SAP
DH100,10.4,11.0,SAP
DH100,11.0,11.4,SAP
DH100,11.4,12.0,SAP
DH100,12.0,13.0,SAP
DH100,13.0,14.0,SAP
DH100,14.0,14.3,SROC
DH100,14.3,15.0,SAP
DH100,15.0,16.0,SAP
DH100,16.0,16.35,SROC
DH100,16.35,17.0,RSAP
DH100,17.0,18.0,SAP
DH100,18.0,18.55,SAP
DH100,18.55,19.0,RSAP
DH100,19.0,20.0,SAP
DH100,20.0,21.0,SROC
DH100,21.0,22.0,SAP
DH100,22.0,23.0,SROC
DH100,23.0,24.0,RSAP
DH100,24.0,25.0,SROC
DH100,25.0,26.0,SROC
DH100,26.0,27.0,BRK
DH101,0.0,1.0,SOIL
DH101,1.0,2.0,LIMO
DH101,2.0,3.0,LIMO
DH101,3.0,4.0,LIMO
DH101,4.0,5.0,SROC
DH101,5.0,6.0,SROC
DH101,6.0,7.0,SROC
DH101,7.0,8.0,RSAP
DH101,8.0,8.35,RSAP
DH101,8.35,9.0,SROC
DH101,9.0,10.0,BRK
DH101,10.0,10.5,BRK
DH102,0.0,1.0,SOIL
DH102,1.0,2.0,LIMO
DH102,2.0,3.0,LIMO
DH102,3.0,4.0,LIMO
DH102,4.0,5.0,LIMO
DH102,5.0,6.0,LIMO
DH102,6.0,7.0,LIMO
DH102,7.0,8.0,LIMO
DH102,8.0,9.0,LIMO
DH102,9.0,10.0,LIMO
DH102,10.0,11.0,LIMO
DH102,11.0,12.0,SAP
DH102,12.0,12.5,SAP
DH102,12.5,13.0,SAP
DH102,13.0,14.0,SAP
DH102,14.0,14.45,RSAP
DH102,14.45,15.0,SROC
DH102,15.0,15.65,RSAP
DH102,15.65,16.0,SROC
DH102,16.0,17.0,RSAP
DH102,17.0,18.0,RSAP
DH102,18.0,19.0,BLD
DH102,19.0,19.4,SROC
DH102,19.4,20.0,BRK
DH102,20.0,21.0,BRK
DH103,0.0,1.0,SOIL
DH103,1.0,2.0,LIMO
DH103,2.0,3.0,LIMO
DH103,3.0,4.0,LIMO
DH103,4.0,5.0,LIMO
DH103,5.0,6.0,LIMO
DH103,6.0,7.0,LIMO
DH103,7.0,8.0,LIMO
DH103,8.0,9.0,LIMO
DH103,9.0,10.0,LIMO
DH103,10.0,11.0,LIMO
DH103,11.0,12.0,LIMO
DH103,12.0,13.0,LIMO
DH103,13.0,14.0,LIMO
DH103,14.0,15.0,LIMO
DH103,15.0,16.0,LIMO
DH103,16.0,17.0,LIMO
DH103,17.0,17.45,SAP
DH103,17.45,18.0,RSAP
DH103,18.0,19.0,RSAP
DH103,19.0,19.4,RSAP
DH103,19.4,20.0,SAP
DH103,20.0,21.0,SAP
DH103,21.0,22.0,SAP
DH103,22.0,23.0,SAP
DH103,23.0,24.0,SAP
DH103,24.0,25.0,RSAP
DH103,25.0,26.0,SAP
DH103,26.0,27.0,SAP
DH103,27.0,28.0,SAP
DH103,28.0,29.0,SROC
DH103,29.0,30.0,SROC
DH103,30.0,31.0,BRK
DH103,31.0,31.5,BRK
DH104,0.0,1.0,SOIL
DH104,1.0,2.0,LIMO
DH104,2.0,3.0,LIMO
DH104,3.0,4.0,LIMO
DH104,4.0,5.0,LIMO
DH104,5.0,6.0,LIMO
DH104,6.0,7.0,LIMO
DH104,7.0,8.0,LIMO
DH104,8.0,9.0,LIMO
DH104,9.0,10.0,SAP
DH104,10.0,11.0,RSAP
DH104,11.0,12.0,SAP
DH104,12.0,13.0,SAP
DH104,13.0,14.0,RSAP
DH104,14.0,15.0,RSAP
DH104,15.0,16.0,RSAP
DH104,16.0,16.6,RSAP
DH104,16.6,17.0,RSAP
DH104,17.0,18.0,RSAP
DH104,18.0,18.5,SROC
DH105,0.0,1.0,SOIL
DH105,1.0,2.0,LIMO
DH105,2.0,3.0,LIMO
DH105,3.0,4.0,LIMO
DH105,4.0,5.0,LIMO
DH105,5.0,6.0,LIMO
DH105,6.0,7.0,LIMO
DH105,7.0,8.0,LIMO
DH105,8.0,9.0,SAP
DH105,9.0,10.0,SAP
DH105,10.0,11.0,RSAP
DH105,11.0,12.0,RSAP
DH105,12.0,13.0,SAP
DH105,13.0,14.0,RSAP
DH105,14.0,14.4,RSAP
DH105,14.4,15.0,SROC
DH105,15.0,16.0,RSAP
DH105,16.0,16.6,SROC
DH105,16.6,17.0,SROC
DH105,17.0,18.0,RSAP
DH105,18.0,19.0,RSAP
DH105,19.0,19.3,SAP
DH105,19.3,20.0,RSAP
DH105,20.0,21.0,RSAP
DH106,0.0,1.0,SOIL
DH106,1.0,2.0,LIMO
DH106,2.0,3.0,LIMO
DH106,3.0,4.0,LIMO
DH106,4.0,5.0,LIMO
DH106,5.0,6.0,LIMO
DH106,6.0,7.0,LIMO
DH106,7.0,8.0,LIMO
DH106,8.0,9.0,LIMO
DH106,9.0,10.0,LIMO
DH106,10.0,11.0,LIMO
DH106,11.0,12.0,LIMO
DH106,12.0,13.0,SROC
DH106,13.0,14.0,SROC
DH106,14.0,15.0,BLD
DH106,15.0,16.0,SAP
DH106,16.0,17.0,SAP
DH106,17.0,18.0,SAP
DH106,18.0,19.0,RSAP
DH106,19.0,20.0,SAP
DH106,20.0,21.0,SAP
DH106,21.0,21.5,SAP
DH106,21.5,22.0,SAP
DH106,22.0,23.0,SAP
DH106,23.0,24.0,SAP
DH106,24.0,25.0,SAP
DH106,25.0,26.0,SAP
DH106,26.0,26.7,BLD
DH106,26.7,27.0,SAP
DH106,27.0,27.7,SAP
DH106,27.7,28.0,BRK
DH106,28.0,28.5,BRK
DH107,0.0,1.0,SOIL
DH107,1.0,2.0,LIMO
DH107,2.0,3.0,LIMO
DH107,3.0,4.0,LIMO
DH107,4.0,5.0,LIMO
DH107,5.0,6.0,LIMO
DH107,6.0,7.0,LIMO
DH107,7.0,8.0,LIMO
DH107,8.0,9.0,LIMO
DH107,9.0,10.0,LIMO
DH107,10.0,11.0,LIMO
DH107,11.0,12.0,LIMO
DH107,12.0,13.0,LIMO
DH107,13.0,14.0,LIMO
DH107,14.0,15.0,LIMO
DH107,15.0,16.0,LIMO
DH107,16.0,17.0,SAP
DH107,17.0,18.0,SAP
DH107,18.0,19.0,SAP
DH107,19.0,20.0,SAP
DH107,20.0,21.0,SROC
DH107,21.0,21.65,SROC
DH107,21.65,22.0,RSAP
DH107,22.0,23.0,SAP
DH107,23.0,24.0,SROC
DH107,24.0,25.0,SROC
DH107,25.0,26.0,BRK
DH107,26.0,27.0,BRK
DH108,0.0,1.0,SOIL
DH108,1.0,2.0,LIMO
DH108,2.0,3.0,LIMO
DH108,3.0,4.0,LIMO
DH108,4.0,5.0,LIMO
DH108,5.0,6.0,LIMO
DH108,6.0,7.0,LIMO
DH108,7.0,8.0,LIMO
DH108,8.0,9.0,LIMO
DH108,9.0,10.0,LIMO
DH108,10.0,11.0,LIMO
DH108,11.0,12.0,LIMO
DH108,12.0,13.0,LIMO
DH108,13.0,14.0,LIMO
DH108,14.0,15.0,LIMO
DH108,15.0,16.0,LIMO
DH108,16.0,17.0,LIMO
DH108,17.0,18.0,LIMO
DH108,18.0,19.0,LIMO
DH108,19.0,20.0,LIMO
DH108,20.0,21.0,LIMO
DH108,21.0,22.2,LIMO
DH108,22.2,22.8,BLD
DH108,22.8,24.0,SROC
DH108,24.0,24.65,BLD
DH108,24.65,25.0,SROC
DH108,25.0,25.85,BLD
DH108,25.85,26.55,RSAP
DH108,26.55,27.0,BRK
DH108,27.0,28.0,BRK
DH109,0.0,1.0,SOIL
DH109,1.0,2.0,LIMO
DH109,2.0,3.0,LIMO
DH109,3.0,4.0,LIMO
DH109,4.0,4.7,SAP
DH109,4.7,5.3,SAP
DH109,5.3,6.0,RSAP
DH109,6.0,7.0,SAP
DH110,0.0,1.0,SOIL
DH110,1.0,2.0,LIMO
DH110,2.0,3.0,SAP
DH110,3.0,3.75,SAP
DH110,3.75,5.0,RSAP
DH111,0.0,0.7,SOIL
DH111,0.7,2.0,SAP
DH111,2.0,3.0,RSAP
DH112,0.0,1.0,SOIL
DH112,1.0,2.0,LIMO
DH112,2.0,3.0,LIMO
DH112,3.0,4.0,LIMO
DH112,4.0,5.0,LIMO
DH112,5.0,6.0,LIMO
DH112,6.0,7.0,LIMO
DH112,7.0,8.0,LIMO
DH112,8.0,8.6,LIMO
DH112,8.6,10.0,LIMO
DH112,10.0,11.0,SAP
DH112,11.0,12.0,SAP
DH112,12.0,13.0,SAP
DH112,13.0,14.0,SAP
DH112,14.0,15.0,SAP
DH112,15.0,16.0,SAP
DH112,16.0,16.8,SAP
DH112,16.8,17.75,RSAP
DH113,0.0,1.0,SOIL
DH113,1.0,2.0,LIMO
DH113,2.0,3.0,LIMO
DH113,3.0,4.0,LIMO
DH113,4.0,5.0,LIMO
DH113,5.0,6.0,LIMO
DH113,6.0,7.0,LIMO
DH113,7.0,8.0,LIMO
DH113,8.0,9.0,LIMO
DH113,9.0,10.0,LIMO
DH113,10.0,11.0,LIMO
DH113,11.0,12.0,LIMO
DH113,12.0,13.0,LIMO
DH113,13.0,13.5,RSAP
DH113,13.5,14.0,SAP
DH113,14.0,15.0,SAP
DH113,15.0,15.9,SAP
DH113,15.9,17.0,BRK
DH114,0.0,1.0,SOIL
DH114,1.0,2.0,LIMO
DH114,2.0,3.0,LIMO
DH114,3.0,4.0,LIMO
DH114,4.0,5.0,LIMO
DH114,5.0,6.0,LIMO
DH114,6.0,7.0,LIMO
DH114,7.0,8.0,LIMO
DH114,8.0,9.0,SAP
DH114,9.0,10.0,SAP
DH114,10.0,11.0,SAP
DH114,11.0,12.0,SAP
DH114,12.0,12.9,RSAP
DH114,12.9,13.4,RSAP
DH115,0.0,1.3,LIMO
DH115,1.3,2.0,LIMO
DH115,2.0,3.0,LIMO
DH115,3.0,4.0,LIMO
DH115,4.0,5.0,LIMO
DH115,5.0,6.0,LIMO
DH115,6.0,7.3,LIMO
DH115,7.3,8.0,SAP
DH115,8.0,9.0,SAP
DH115,9.0,10.0,SAP
DH115,10.0,11.0,SAP
DH115,11.0,12.0,SAP
DH115,12.0,13.0,SAP
DH115,13.0,14.0,SAP
DH115,14.0,15.0,SAP
DH115,15.0,16.0,RSAP
DH116,0.0,1.0,SOIL
DH116,1.0,2.0,LIMO
DH116,2.0,3.0,LIMO
DH116,3.0,4.0,LIMO
DH116,4.0,5.0,LIMO
DH116,5.0,6.4,SAP
DH116,6.4,7.0,SAP
DH116,7.0,8.0,SAP
DH116,8.0,9.4,SAP
DH116,9.4,9.8,RSAP
DH116,9.8,11.2,BRK
DH117,0.0,1.0,SOIL
DH117,1.0,2.0,LIMO
DH117,2.0,3.0,LIMO
DH117,3.0,4.0,LIMO
DH117,4.0,5.0,LIMO
DH117,5.0,6.0,LIMO
DH117,6.0,7.0,LIMO
DH117,7.0,8.0,LIMO
DH117,8.0,9.0,LIMO
DH117,9.0,10.0,LIMO
DH117,10.0,11.0,LIMO
DH117,11.0,12.0,LIMO
DH117,12.0,13.0,LIMO
DH117,13.0,14.0,SAP
DH117,14.0,15.0,SAP
DH117,15.0,16.0,SAP
DH117,16.0,17.0,SAP
DH117,17.0,18.0,SAP
DH117,18.0,19.0,SAP
DH117,19.0,20.0,SAP
DH117,20.0,21.0,SAP
DH117,21.0,22.5,SAP
DH117,22.5,23.8,RSAP
DH117,23.8,24.45,RSAP
DH118,0.0,1.0,SOIL
DH118,1.0,2.0,LIMO
DH118,2.0,3.0,LIMO
DH118,3.0,4.0,LIMO
DH118,4.0,5.0,LIMO
DH118,5.0,6.0,LIMO
DH118,6.0,7.0,LIMO
DH118,7.0,8.0,LIMO
DH118,8.0,9.0,LIMO
DH118,9.0,10.0,LIMO
DH118,10.0,11.0,LIMO
DH118,11.0,12.0,LIMO
DH118,12.0,13.0,LIMO
DH118,13.0,14.0,SAP
DH118,14.0,15.0,SAP
DH118,15.0,16.0,SAP
DH118,16.0,17.0,SAP
DH118,17.0,18.0,SAP
DH118,18.0,19.0,SAP
DH118,19.0,19.3,RSAP
DH119,0.0,0.7,SOIL
DH119,0.7,2.0,LIMO
DH119,2.0,3.0,LIMO
DH119,3.0,4.0,LIMO
DH119,4.0,5.0,LIMO
DH119,5.0,6.0,LIMO
DH119,6.0,7.0,LIMO
DH119,7.0,8.0,LIMO
DH119,8.0,9.0,LIMO
DH119,9.0,10.0,LIMO
DH119,10.0,11.0,SAP
DH119,11.0,12.0,SAP
DH119,12.4,13.0,RSAP
DH120,0.0,1.0,SOIL
DH120,1.0,2.0,LIMO
DH120,2.0,2.9,LIMO
DH120,2.9,4.0,LIMO
DH120,4.0,5.0,LIMO
DH120,5.0,6.0,LIMO
DH120,6.0,7.0,LIMO
DH120,7.0,8.0,LIMO
DH120,8.0,9.0,LIMO
DH120,9.0,10.0,SAP
DH120,10.0,11.0,SAP
DH120,11.0,12.0,SAP
DH120,12.0,13.0,SAP
DH120,13.0,14.0,SAP
DH120,14.0,15.0,RSAP
DH121,0.0,1.0,SOIL
DH121,1.0,1.9,LIMO
DH121,1.9,3.0,LIMO
DH121,3.0,4.0,LIMO
DH121,4.0,5.0,LIMO
DH121,5.0,6.0,LIMO
DH121,6.0,7.0,LIMO
DH121,7.0,8.0,LIMO
DH121,8.0,9.0,LIMO
DH121,9.0,10.0,LIMO
DH121,10.0,11.0,LIMO
DH121,11.0,12.0,SAP
DH121,12.0,13.1,SAP
DH121,13.1,14.0,BRK
DH122,0.0,1.0,SOIL
DH122,1.0,2.0,LIMO
DH122,2.0,3.0,LIMO
DH122,3.0,4.0,LIMO
DH122,4.0,5.0,LIMO
DH122,5.0,6.0,LIMO
DH122,6.0,7.0,LIMO
DH122,7.0,8.0,LIMO
DH122,8.0,9.0,LIMO
DH122,9.0,10.0,LIMO
DH122,10.0,11.1,SAP
DH122,11.1,12.0,SAP
DH122,12.0,13.0,SAP
DH122,13.0,14.0,SAP
DH122,14.0,15.0,SAP
DH122,15.0,16.0,SAP
DH122,16.0,17.0,SAP
DH122,17.0,18.0,SAP
DH122,18.0,19.0,SAP
DH122,19.0,20.0,SAP
DH122,20.0,21.0,SAP
DH122,21.0,22.0,SAP
DH122,22.0,22.9,SAP
DH122,22.9,24.0,RSAP
DH123,0.0,1.0,SOIL
DH123,1.0,2.0,LIMO
DH123,2.0,3.0,LIMO
DH123,3.0,3.75,LIMO
DH123,3.75,5.0,LIMO
DH123,5.0,6.0,LIMO
